seller_id,seller_zip_code_prefix,seller_city,seller_state,seller_latitude,seller_longitude
7a2d2949aea47fab95fd98d6c9f618b1,81350,curitiba,PR,-25.50197207272727,-49.333548274
fad44952713764836814be105382aee5,21340,rio de janeiro,RJ,-22.87098366230769,-43.35718935076923
f1ed6bd0a9b11b581f16c851c6a5a527,90240,porto alegre,RS,-30.004084656979867,-51.196596723288586
624f4ece8da4aafb77699233d480f8ef,5138,sao paulo,SP,-23.484921209600003,-46.733971501
95e03ca3d4146e4011985981aeb959b9,21210,rio de janeiro,RJ,-22.842418490778442,-43.30084355826347
1771297ac436903d1dd6b0e9279aa505,7025,guarulhos,SP,-23.482718009782612,-46.542963237391305
1d503743d2526f03f0c2c89540ee008c,1035,sao paulo,SP,-23.541771945833332,-46.641306676666666
fc5a0d7a310a7a41abf86a458585ff2b,3655,sao paulo,SP,-23.525440163888888,-46.51382608833333
e1bed63d68ac36fe1f3061befe196af5,13848,mogi guacu,SP,-22.339392020697673,-46.923156576976744
73da1880b39c71de2b262bc7720c1494,13560,sao carlos,SP,-22.014982492350878,-47.88985317912281
df560393f3a51e74553ab94004ba5c87,87900,loanda,PR,-22.929583472407405,-53.13574977981481
253f95b3a0e6983ae18aed49fbc2b845,4141,sao paulo,SP,-23.610007655925923,-46.63389506851851
834f3294fba9f932f56edc879193f925,14808,araraquara,SP,-21.821489040106382,-48.14479939691489
6c177e38df6d3f34182b1f1d427231bf,80430,curitiba,PR,-25.429768376868687,-49.285767304949495
08d0949a9a17c027262db1f3c450c26c,85804,cascavel,PR,-24.986480752244898,-53.493566172040815
11fb6f6d341adbe19e81733701704635,4133,sao paulo,SP,-23.619507886153844,-46.61863791230769
04843805947f0fc584fc1969b6e50fe7,93900,ivoti,RS,-29.60579842488722,-51.164297096466164
e3b4998c7a498169dc7bce44e6bb6277,3635,sao paulo,SP,-23.51646271857143,-46.51765293857142
a37c340b91cb0169e8b029db6440fba2,4424,sao paulo,SP,-23.687208212903226,-46.640511026129026
e628d4a53c109f09ca88098338b3a3f5,30170,belo horizonte,MG,-19.92726074864754,-43.94485660086065
381c83fdca332ea6afd896da20bf6e4a,80010,curitiba,PR,-25.43387772609375,-49.269706605859376
6fd52c528dcb38be2eea044946b811f8,8180,sao paulo,SP,-23.491117850588235,-46.4212327912605
189ca3538ce9f920cacf0f982cbe223b,3589,sao paulo,SP,-23.551684440655738,-46.48683101491803
7e79d65b5c6f1f544b7daea036acf720,9572,sao caetano do sul,SP,-23.642303061153846,-46.5628498525641
fd435faa3c0422b60440ea3480d0e77c,58073,joao pessoa,PB,-7.1682219171481485,-34.85628867222222
6bef34c5be6f2bbd70aa5165f6df94b1,89120,timbo,SC,-26.826359245233647,-49.27062513247663
ae9690c6e8fee182c28c9ff8e11ca52c,4361,sao paulo,SP,-23.643681560571427,-46.66278057057143
f7720c4fa8e3aba4546301ab80ea1f1b,81350,curitiba,PR,-25.50197207272727,-49.333548274
5bba18b40e8c973b0f32e748004775b0,15840,itajobi,SP,-21.31461544755319,-49.05537942776596
7b7f91e98f8c6def45a1407923304402,6154,osasco,SP,-23.5601264415,-46.80448970416667
4c2b230173bb36f9b240f2b8ac11786e,3933,sao paulo,SP,-23.584834844736843,-46.49898956526315
a23266650e7c84bb93fbbba502137478,90220,porto alegre,RS,-30.018278421325302,-51.208868712891565
d2df77822373f19934e87694d8640767,86706,arapongas,PR,-23.428054441562498,-51.42415470875
8fbd63429be6d3e5e6d1a709b6464802,9130,santo andre,SP,-23.687268931320755,-46.50566792886792
ac6417315ae5da8f9a38ee11de6f7780,7400,aruja,SP,-23.39614559109756,-46.324567814999995
81336a0f57a33776419727a300249e90,13560,sao carlos,SP,-22.014982492350878,-47.88985317912281
02f623a8eb246f3c5f7c2f96462654e6,18611,botucatu,SP,-22.874726231076924,-48.4357332896923
56db5c0782e8f7ddc9343f9576ff6d16,88132,palhoca,SC,-27.64949301,-48.67956950770833
29fe9f200d3fa0c668d2aa1ec7e08dfb,88330,balneario camboriu,SC,-26.992723494590745,-48.63192635676157
271b8923c6a549e02d3c9fd1f8c0422b,11704,praia grande,SP,-24.026311023483608,-46.47870463803279
4e06067cc08b3f41d837768d392c3ee3,32604,betim,MG,-19.951379938104573,-44.19600781078431
ec933281fb017b5020d06df29c3f77e8,3820,sao paulo,SP,-23.4960694796,-46.5024870726
49e7217cfe4e427191c378ec626d8737,35570,formiga,MG,-20.462288456624368,-45.43342550967005
34f563c82a85b99ae9e6d60db5fc2e28,93700,campo bom,RS,-29.676983052567568,-51.0603532285473
4ddeb3e828550cddc8d45c8bc36ab2d1,1131,sao paulo,SP,-23.522410646799997,-46.63729129
90d4125885ab6c86e8820a722be71974,6780,taboao da serra,SP,-23.623665532187502,-46.7913560640625
3a734b715d333a2588a3d54a0c9b8746,6132,osasco,SP,-23.55680497132353,-46.79828850102941
f5b84683a9bf9e1df748cf40f601b39c,1127,sao paulo,SP,-23.52579944153846,-46.642097693461544
392e0502231ae2f8b29994ef6398cd77,18760,cerqueira cesar,SP,-23.034216452521008,-49.16307608487395
5d0363b33554b373851fc1622e4d5f3c,12952,atibaia,SP,-23.105968039411763,-46.590276831176475
6e85dc5ecd97a61094b89b046a509d8e,15845,marapoama,SP,-21.25718405,-49.13030926578947
417a1e6c7321084d2a0ae0d023cfad93,95885,imigrante,RS,-29.34359658,-51.76487464368421
013900e863eace745d3ec7614cab5b1a,80740,curitiba,PR,-25.44179625134615,-49.311156201923076
c157bdeedcbc9a8e3c8bf0d87ff24428,18120,mairinque,SP,-23.53744137871486,-47.188647839879515
88cf19ec1fc2c58f161aee259d57142c,13570,sao carlos,SP,-22.030309256849314,-47.87936736342466
fc908879b9ca1bd65419e54e50432d38,4558,sao paulo,SP,-23.603511843157897,-46.684675098947366
c679fb69a36e1d8349e8c50a217b4d58,95020,caxias do sul,RS,-29.165936335454543,-51.17895745557851
17a053fcb14bd219540cbde0df490be0,13843,mogi guacu,SP,-22.384056625897436,-46.936008839230766
2d34636518ba88f5349b732fcf8ba2e4,1039,sao paulo,SP,-23.54134179272727,-46.639090449090915
458d868c9642f55f18f04e951a3fdde6,90670,porto alegre,RS,-30.048936864285714,-51.188850165816326
41b14765bd56c8ad10971074380f9c0c,9070,santo andre,SP,-23.643796601790125,-46.54703342604938
e439f7176d763f92de325271111b2fd5,89219,joinville,SC,-26.252450509375,-48.8716431578125
7f2617c58d5d06806987308b45654351,4571,sao paulo,SP,-23.604787074339622,-46.6934057890566
cac63f48c38cd7d002a7e846dcd99a23,13170,sumare,SP,-22.82179820081633,-47.270191545102044
04ee0ec01589969663ba5967c0e0bdc0,95910,lajeado,RS,-29.430823732307694,-51.99377718615385
9140ef75cc8211c4035935e80e567204,87015,maringa,PR,-23.428720105189875,-51.95830256025316
79a679c36c08d606b3fd47ead9de109b,2611,sao paulo,SP,-23.46916536,-46.65501965740741
cc5a78bbad32776dc4e3af205218368c,35501,divinopolis,MG,-20.161977130869563,-44.90159594416667
6eeed17989b0ae47c9f11ece6f38ea90,4123,sao paulo,SP,-23.61123749375,-46.6267809775
b5f0712d22a873b6797ab6cc65c3fcba,2316,sao paulo,SP,-23.462388708333332,-46.59340465033333
3f9c56764fabca627406093dcb3ef0b4,22745,rio de janeiro,RJ,-22.93490717715909,-43.33370653159091
efb628aa07c8ca93d7db0d85b91a4f5a,26230,nova iguacu,RJ,-22.753961743333335,-43.42821053
4e922959ae960d389249c378d1c939f5,12327,jacarei,SP,-23.302332000361446,-45.97175652686747
47648caee88ccfe951fbb27fbf7b4cbe,9931,diadema,SP,-23.666334639294117,-46.62320681447059
7957cac1a02f45d0a4a7e45626382ec2,80320,curitiba,PR,-25.46085613138158,-49.294916185131584
4cc4fd4fdd406a85bbdc1f824b731bd7,85906,toledo,PR,-24.720663781538462,-53.720090681076925
b8630e1121437d41cb08e3c749c2c2e2,25070,duque de caxias,RJ,-22.777012571596636,-43.302797399411766
cfe94489ddd337d1e29e12f2a7205d10,3178,sao paulo,SP,-23.553490546451613,-46.58618277516129
9cf787a239c1aa29dbd76f153dc13f9a,14403,franca,SP,-20.553651166564418,-47.3871452047546
d297f1055de2956aedfd3b04113dce3e,13382,nova odessa,SP,-22.800422818749997,-47.30746366583333
2c3d56f92f360fb89d849b84e8f50eae,6420,barueri,SP,-23.511117454206897,-46.89479804848276
3442033154be05bac582e173ef54fd12,5413,sao paulo,SP,-23.55971894764706,-46.67999177205883
78744a20ee2f80ba64f6804c25def2b8,50751,recife,PE,-8.065270611125,-34.918258852916665
c990d6cf976a5718aaedc539f383ab88,13145,paulinia,SP,-22.734187708897636,-47.1764841292126
94e93ce877be27a515118dbfd2c2be41,15502,votuporanga,SP,-20.41694593131579,-49.98495457824561
b566ab0ef88016e00422755e305103c6,37640,extrema,MG,-22.85532070673367,-46.31934974582914
d9cb0052a666de5308b32f32ad5f1b1c,15400,olimpia,SP,-20.736886134534412,-48.90915748356276
a89e143d5211473ae18db9577ee34b64,13486,limeira,SP,-22.56555260125,-47.38433368453125
1f2eebc0e970fd3c463e4f5d9652687a,1311,sao paulo,SP,-23.564255425800003,-46.652647262600006
941554c5757b73ba0e50aa7732310afc,4142,sao paulo,SP,-23.611956944285716,-46.63078199619048
8581055ce74af1daba164fdbd55a40de,7112,guarulhos,SP,-23.46908697875,-46.51564874875
a9ae440659f48b7849df83e82734150b,9015,santo andre,SP,-23.659209785894735,-46.523458682842104
9485a23c0430ba1d58d359391606fce6,9015,santo andre,SP,-23.659209785894735,-46.523458682842104
0951a6e282947e09cd47969f4ed0b47f,6763,taboao da serra,SP,-23.612072330597016,-46.76107085507463
52f0fe436a347ddad7ed5f9aa4e27eaa,1129,sao paulo,SP,-23.524058486,-46.643997462
9c7fd21e0aa159b20da593371f08ff7c,6180,osasco,SP,-23.536659335522387,-46.803414753731346
c33847515fa6305ce6feb1e818569f13,88359,brusque,SC,-27.148660039354837,-48.9577303416129
8b8cfc8305aa441e4239358c9f6f2485,86020,londrina,PR,-23.312555098267325,-51.167312420544555
2c00c85d30361cd2ced2969cffbbffa3,31160,belo horizonte,MG,-19.879269117108432,-43.931777255361446
d4e4b5192cba4e0e66eb12a9d347239d,85904,toledo,PR,-24.711284228536588,-53.747891221951214
ade45994b717ccee333492330fbf037b,87505,umuarama,PR,-23.770142972894735,-53.293839385789475
bb5bd94c8f59cc050072d2930c869cac,5008,sao paulo,SP,-23.53401913423077,-46.67595091923077
b05b432bf68945d4d9783f9e3ca29ee8,16200,birigui,SP,-21.295149560833334,-50.34302941717593
2a7dc43cecabf23403078e2188437d1d,4142,sao paulo,SP,-23.611956944285716,-46.63078199619048
578fa3a9cb6b6dceab39231ad59cdaca,60025,fortaleza,CE,-3.7356944718999996,-38.5310759265
a3f0b55de503387383c7b1de3ad7f678,82400,curitiba,PR,-25.394872118030303,-49.3437934830303
6d7f8d9d594e28796b6b3205b00f459c,80050,curitiba,PR,-25.43515989160584,-49.244077248394156
7b7ed56ae755e2880f2b69632e839c1e,74230,goiania,GO,-16.71489532375,-49.26840459175
4fae87d32467e18eb46e4a76a0a0b9ce,99670,ronda alta,RS,-27.78229015142857,-52.806277616857145
821fb029fc6e495ca4f08a35d51e53a5,2030,sao paulo,SP,-23.506515184999998,-46.624707405
d6ab728cf30867cf3f1a2e216ae2f9b7,3185,sao paulo,SP,-23.563436601,-46.583058417000004
1a932caad4f9d804097d7f8e615baed1,2976,sao paulo,SP,-23.47591906,-46.71590421913044
173d56ffbd4c56cb80fc3615487d712b,11370,sao vicente,SP,-23.956051158865982,-46.38185655938144
2be17df1c49978426251562096c3cc09,88704,tubarao,SC,-28.476388792528734,-49.01303050436781
f7c31656c19db6275a8acadca289f426,14940,ibitinga,SP,-21.7572251051417,-48.82954113574898
c6381d2d013342748761e906d45aff76,93180,portao,RS,-29.69348722695122,-51.23407165536586
c500367424994318b9e779ff1ae9a330,13145,paulinia,SP,-22.734187708897636,-47.1764841292126
19e0f40a907ec568c34bfac15de4f4a1,13478,americana,SP,-22.74359315025641,-47.31168498512821
ecccfa2bb93b34a3bf033cc5d1dcdc69,81810,curitiba,PR,-25.507089246209677,-49.276064457258066
c66dccfb3f109511246da627dd5a2498,11900,registro,SP,-24.498655240176323,-47.845644361662465
d921b68bf747894be13a97ae52b0f386,35570,formiga,MG,-20.462288456624368,-45.43342550967005
929f342384a6607afe143d789ade1316,86065,londrina,PR,-23.30385470152174,-51.203159112173914
e256a62e0ac58c0edfba09966142d561,81320,curitiba,PR,-25.476285984705882,-49.31832259117647
b5b800c4065bebf4d3442311c9857344,3561,sao paulo,SP,-23.54780787,-46.494817536666666
c8417879a15366a17c30af34c798c332,4445,sao paulo,SP,-23.6824878575,-46.684967720625
8dfbc5ff27df12f6cef751d3b9554222,80220,curitiba,PR,-25.456849731896554,-49.26437267974138
e732329483fd5f27367dd997b47f598a,89030,blumenau,SC,-26.895916526909094,-49.083456712727276
989becdce12ebc39863c2bceab6f3ca1,81730,curitiba,PR,-25.508567453728812,-49.22660380805085
9f56a7a649097b166d8ed286ad86a15c,21041,rio de janeiro,RJ,-22.872400265777777,-43.26133702544445
c4d51195486dc781531876a7d00453d8,19023,presidente prudente,SP,-22.111149376746987,-51.39931879240964
2305ab43e846518f58dd9d59f3f54e96,8452,sao paulo,SP,-23.53272293,-46.39805487138298
2528513dd95219a6013d4d05176e391a,6060,osasco,SP,-23.553049858688524,-46.781855020491804
64c9a1db4e73e19aaafd3286dc448c96,82510,curitiba,PR,-25.400134366884057,-49.240536023913045
44ed138eca6214d572ce1d813fb0049b,92010,canoas,RS,-29.91632338515625,-51.17972692234375
ce4755084bc097113867e6454f8f5e52,14090,ribeirao preto,SP,-21.180056036687116,-47.788243843067484
3e51f9cbe317bc3a88f2c76583811ee4,8032,sao paulo,SP,-23.517959241041666,-46.42655496583333
204b4e07bddef3c9b317f70189135b22,37564,borda da mata,MG,-22.262802188852458,-46.1707351
921323538c9f1c4e816f2720eac02bea,1319,sao paulo,SP,-23.552309387575757,-46.64103089969697
1464afc72f696af775557a821c2e253f,28630,nova friburgo,RJ,-22.248759021714285,-42.543138477999996
77a515caa36327151d1cc6c32a9f00e1,9912,diadema,SP,-23.68921039983051,-46.61395100644068
32fdd5d44ecb43dfd6a24b9369eca144,35557,carmo do cajuru,MG,-20.29288053607143,-44.83809486285715
4b0fdb526525f9890eb145bf1534640e,14940,ibitinga,SP,-21.7572251051417,-48.82954113574898
1cd9e0cc1839d55516843def5600816d,3951,sao paulo,SP,-23.587620789,-46.4884708125
7fc87cc3e89b3d1d5cabdca32f8485aa,7123,guarulhos,SP,-23.444799893896104,-46.52533975714286
0c7f30ae9b147eca07affbef92832a6a,84020,ponta grossa,PR,-25.079672394342104,-50.132137269078946
e09887ca8c7bf8a4621ce481820414ef,8431,sao paulo,SP,-23.533770789587628,-46.4175454071134
318f287a62ab7ac10b703ac37435a231,4773,sao paulo,SP,-23.68228764296296,-46.70907091555556
52bb00821bcdd358a5a5a27e1f6be5a1,6268,osasco,SP,-23.500519702333335,-46.77803882583333
acb6c2ca5c82411c1fdb88d5fd5eb95e,3423,sao paulo,SP,-23.549558421666664,-46.54058802083333
26e2e5033827d2ba53929f43e03d8ffe,2611,sao paulo,SP,-23.46916536,-46.65501965740741
55dedd83e501d8248880557d9073cbfd,22061,rio de janeiro,RJ,-22.97566214814433,-43.19238190752578
5b179e9e8cc7ab6fd113a46ca584da81,5424,sao paulo,SP,-23.56908297173913,-46.69770339608696
ffdd9f82b9a447f6f8d4b91554cc7dd3,80030,curitiba,PR,-25.417361217114095,-49.260669826644296
4eeb99008a0f59d2c7759c59f9a346eb,6807,embu das artes,SP,-23.627273989655173,-46.82364380482759
f3511c85f59f8dec53d140501ee8e7a8,80045,curitiba,PR,-25.424626849759036,-49.253822598433736
60da8bfa7eebe230b7d66ac4082d79b3,15940,fernando prestes,SP,-21.26708457892857,-48.68662501678572
cb41bfbcbda0aea354a834ab222f9a59,3520,sao paulo,SP,-23.547128387142855,-46.521578028095234
2379bdc3888025689a9deb7b141507d5,13806,mogi mirim,SP,-22.42084042473684,-46.967847187456144
5ee7fd217d08dfe5d3e2f51f96a12c9a,13880,vargem grande do sul,SP,-21.835238402511848,-46.89933155379146
a414555ce331b8c8aea4a9cb8395194d,3638,sao paulo,SP,-23.528432513214284,-46.541413306785714
92992bec39dde5766f590d3b1f46d465,4310,sao paulo,SP,-23.63235955032258,-46.64026161709677
834f8533b2ecb6598dd004ff3de7203a,5181,sao paulo,SP,-23.45543567382979,-46.74469628617022
b5f49fe968dff6b112861e6cd8e192ef,80710,curitiba,PR,-25.426704610135136,-49.29843119189189
b26741d31a563d769b4af0465ab20c56,88061,florianopolis,SC,-27.582162892,-48.431321567333335
f7315bb81aea4ddca2d39e249a801c98,7082,guarulhos,SP,-23.43673209147826,-46.54365921643478
8e2b3afb420011ef0c88c9d5f11ea526,13060,campinas,SP,-22.93161122827751,-47.11184961416268
8fff28c4263ddec387f28d237fb42773,5594,sao paulo,SP,-23.58246521266667,-46.74000148733333
0ddefe3c7a032b91f4e25b9c3a08fca1,9721,sao bernardo do campo,SP,-23.719917289756097,-46.54739781195122
730937bf88cb151eb2eb849f642fc213,13500,rio claro,SP,-22.40877700296703,-47.56372736802197
cc3d14116804f7209f3884f6367f1152,82940,curitiba,PR,-25.457301524487182,-49.217432032435894
5dc203c7b84a0e71e878a179de05fb9a,17580,pompeia,SP,-22.10358041952756,-50.17867874740157
440dd6ab244315c632130ecfb63827b1,15502,votuporanga,SP,-20.41694593131579,-49.98495457824561
66fd84ee7528c0c0de85d0f44a73d5ab,98975,campina das missoes,RS,-27.989950401599998,-54.8416440676
fec6912baad85d41729669edd6b4d3b8,14110,ribeirao preto,SP,-21.2589177875,-47.81857343
666658b8da8370f30e1f89893b1de5e6,3658,sao paulo,SP,-23.528187040000002,-46.50063945129032
f3c38ab652836d21de61fb8314b69182,1206,sao paulo,SP,-23.535143042,-46.64333196533333
90b57083da5d803237da74daec6dcb2b,80730,curitiba,PR,-25.43401658472103,-49.29721928407725
45d33f715e24d15a6ccf5c17b3a23e3c,18015,sorocaba,SP,-23.502351815128204,-47.43176875179487
1bb3812d5f0747a3ab7348f199001a10,4708,sao paulo,SP,-23.629950426,-46.6922695325
c33a5c3c983090c8b78a28e65052a20d,88802,criciuma,SC,-28.682928466021504,-49.37031844129032
003554e2dce176b5555353e4f3555ac8,74565,goiania,GO,-16.636847857142858,-49.27888926535714
16090f2ca825584b5a147ab24aa30c86,12940,atibaia,SP,-23.114660872192513,-46.55304457406417
5659d77e8d90378e39b960ad5956f64e,12062,taubate,SP,-23.003655921052633,-45.548157753508775
b561927807645834b59ef0d16ba55a24,2955,sao paulo,SP,-23.468053144615382,-46.72030751076923
28d162ab86bb49d719c32f0ee6186eaa,14079,ribeirao preto,SP,-21.131732152063492,-47.744087116349206
e06f09ec0a4aca210779cf1cfc63cf19,4773,sao paulo,SP,-23.68228764296296,-46.70907091555556
8c9348f33ae3dada25c99c99ade2af78,6340,carapicuiba,SP,-23.567389260208333,-46.82418520833334
da6a60cc8cc724fe51be021ff8be779c,28941,sao pedro da aldeia,RJ,-22.809411732585037,-42.1783378914966
461ff5303b6c9c1a4a07f40c5aece516,83323,pinhais,PR,-25.437777150000002,-49.19383449102941
e82de6494d91d3c4c54450f59b227a94,14940,ibitinga,SP,-21.7572251051417,-48.82954113574898
213b25e6f54661939f11710a6fddb871,13321,salto,SP,-23.191717865090908,-47.290078693272726
78c99c6dff4eeae5be99bf635ed21e3f,17510,marilia,SP,-22.197115734864866,-49.95230373513513
a36ac007a4d18f865c8d32c3b2402c2d,6455,barueri,SP,-23.500661770172414,-46.851974240517244
a2e85714b56b1cb6bb24a9a6e6cad36f,14530,miguelopolis,SP,-20.183149067108435,-48.02607347626506
6b333a05bf188ef3e1f1662a86bd9855,72304,brasilia,DF,-15.867315730909091,-48.05910663363636
56642bcb79900e777d68e91915cb4267,3701,sao paulo,SP,-23.51344633,-46.55020672222222
41b86b552e54e3a7009596125aa8b167,2470,sao paulo,SP,-23.485214080454547,-46.64942216045454
1d0997ff06b524ce9289ffd75114ecd3,52020,recife,PE,-8.045263120469135,-34.89413529320988
73b8eb4a9a729d4019b24ed1be748cbf,13070,campinas,SP,-22.891405847439025,-47.082498892195126
a69aa24cec11168e7e39a3fbc727e925,6330,carapicuiba,SP,-23.553368584588235,-46.82715788847059
8ea394aed8138685abe1eb9f25e1021d,18053,sorocaba,SP,-23.501328580447762,-47.51890736925373
8a130737016f838139d31878787a39c9,3187,sao paulo,SP,-23.5621117675,-46.578979816875
f682e0f848abafc6f41e0d4e868c66ef,7600,mairipora,SP,-23.33195097751244,-46.59729428166667
11742f81550ac064cc9a40f67151d9ad,15810,catanduva,SP,-21.15357376314286,-48.971273966285715
8a40ae794fa3f9892cee24bd5af0488b,82620,curitiba,PR,-25.382985419830508,-49.22238807050847
0936e1837d0c79253456bbb2ffaaef10,2050,sao paulo,SP,-23.517097742727273,-46.612570768181826
850f4f8af5ea87287ac68de36e29107f,4367,sao paulo,SP,-23.651248193870966,-46.66659272967742
4dc2e811a1760953cb7c6a590b498943,17230,itapui,SP,-22.2346409471875,-48.72233107140625
343e716476e3748b069f980efbaa294e,13033,campinas,SP,-22.904507799180326,-47.09665272131148
e9729944ba65dc3ce425e0c5a22ae7b2,25730,petropolis,RJ,-22.418997217179488,-43.13079271102564
e0eabded302882513ced4ea3eb0c7059,13023,campinas,SP,-22.89331719086207,-47.06059620586207
643214e62b870443ccbe55ab29a4dccf,2134,sao paulo,SP,-23.498419547272725,-46.57960687136363
0aa124728afc1131dff5655f4c6f487b,37135,alfenas,MG,-21.422139051923075,-45.96450217961539
ce27a3cc3c8cc1ea79d11e561e9bebb6,3006,sao paulo,SP,-23.542067385000003,-46.624388426
0241d4d5d36f10f80c644447315af0bd,80330,curitiba,PR,-25.469942763783784,-49.30684652
272f092de69afedd4d2969440b37f18f,3265,sao paulo,SP,-23.594577471818184,-46.54143169272727
d1aa1ec0839dcab73a6161130eb1f94a,80220,curitiba,PR,-25.456849731896554,-49.26437267974138
8e8a7ce9f2f970dc00e2acf6f6e199f6,24710,sao goncalo,RJ,-22.823289992048192,-43.003846982289154
3935fe5fe0f82787a9dcb8deb62be09d,4905,sao paulo,SP,-23.67457119608696,-46.74944340521739
119d1aef1b4144adba89163f6cd9f5d4,13920,pedreira,SP,-22.741070713311895,-46.89673892807074
9a1aea68d3efa00862ec88c0768037d0,15806,catanduva,SP,-21.13255926530303,-48.95878604439394
a9b533a26e898b12e8b8d4c07279bf4d,21545,rio de janeiro,RJ,-22.843411497380952,-43.3436570027381
5b51032eddd242adc84c38acab88f23d,37564,borda da mata,MG,-22.262802188852458,-46.1707351
8cc6a0e5738e61a87b03c78b2ba9db4b,37795,andradas,MG,-22.070559830833332,-46.57354543589744
c53bcd3be457a342a97e39e5a9f0be22,49980,neopolis,SE,-10.32770614625,-36.5778019925
f4db9b37944bcb8873e6b456ee190bbf,8599,itaquaquecetuba,SP,-23.46544063047619,-46.34009687785714
729b2d09b2a0bdab221076327f13d050,17320,mineiros do tiete,SP,-22.413298077619046,-48.4514089052381
18e694e0e48ed6f7aa3f24aade5fd697,13224,varzea paulista,SP,-23.21924865888889,-46.83256050027777
30a81d8cf85fb2ada1b1b094c9583a95,3563,sao paulo,SP,-23.546363632909088,-46.491829195818184
6561d6bf844e464b4019442692b40e02,7859,franco da rocha,SP,-23.329401600999997,-46.716159876
e64d65bc8dbec2accda90c58de5d1246,13500,rio claro,SP,-22.40877700296703,-47.56372736802197
3903c788ded8dc03b5ebab37a2f3e9a1,6332,carapicuiba,SP,-23.548847255538462,-46.83053285323077
63191ead8d3b2f937cd1996fdcbbad20,13212,jundiai,SP,-23.17152225554945,-46.975766680879126
67bf6941ba2f1fa1d02c375766bc3e53,82400,curitiba,PR,-25.394872118030303,-49.3437934830303
897060da8b9a21f655304d50fd935913,14092,ribeirao preto,SP,-21.177494727000003,-47.768311025857145
76c47a299e4a8fe992316a85865acbe9,14075,ribeirao preto,SP,-21.140480447428573,-47.79133637699999
d1b9d4be4b6f9ebd85f8acd6745ba612,34006,nova lima,MG,-19.981559937887322,-43.941505774929574
3ea08c48e851106d2f584349daba335f,36201,barbacena,MG,-21.225636757058822,-43.78903854245098
389e45560e33d2d0747f949dcddbc08e,12238,sao jose dos campos,SP,-23.25711207368421,-45.918562243684214
b81e3a6c866a764974fe849821abeebd,9360,maua,SP,-23.685189808205127,-46.4569394651282
40536e7ca18e1bce252828e5876466cc,7747,caieiras,SP,-23.39089693875,-46.719854915
b494891378bd8f4560abe576c52deacd,4160,sao paulo,SP,-23.62543962190476,-46.61208243952381
09f952a5f58d2285b0372551ae8f9b01,9725,sao bernardo do campo,SP,-23.704305914573172,-46.55683830493903
14d7985702e72162bbf13b6beb74ab2b,9131,santo andre,SP,-23.695143966666667,-46.497588095454546
2c4c47cb51acd5ea5db5e0ae0e26542a,15290,buritama,SP,-21.067434714158416,-50.14444831811881
b416191c9813d821a295cfabafff4161,14407,franca,SP,-20.49638324869919,-47.418025496585365
9616352088dcf83a7c06637f4ebf1c80,87504,umuarama,PR,-23.75157200117647,-53.302013136029416
557f22c76691849db52d2abccf0015d0,75650,morrinhos,GO,-17.733108195971223,-49.11374034697842
968ee78631915a63fef426d6733d7422,99700,erechim,RS,-27.635995512921813,-52.2728659008642
533d46c1b06970e99f09523a61df4972,18200,itapetininga,SP,-23.58764637075758,-48.04509092712121
1dd33b8119b3cb1056ed5dc88cd0aaf4,4710,sao paulo,SP,-23.62769737617021,-46.69613686276596
ac137bac82ffa8548e62bd9d01d2a14f,3631,sao paulo,SP,-23.530522386875,-46.551204073125
2dcf93836ae3ce0d7c93e2f10876467a,12240,sao jose dos campos,SP,-23.224650534499997,-45.91648551516666
51702dc2a3e106c76dbff722b5bf0726,13835,conchal,SP,-22.338518695944057,-47.168702567622375
97512d3fc193b2d1dfcdba0f9d1f0f8a,8270,sao paulo,SP,-23.561239859161677,-46.46144116221557
f3975e8a41157005d4bcbb358678cd9b,89870,pinhalzinho,SC,-26.847710018875,-52.986919103875
76d336555bb25f3165d2f0d6da719c40,18015,sorocaba,SP,-23.502351815128204,-47.43176875179487
f08a5b9dd6767129688d001acafc21e5,90230,porto alegre,RS,-30.00830163318471,-51.201404756050955
ae45df84722b1d15c5f32b23a095746c,3062,sao paulo,SP,-23.541091487826087,-46.58951905913043
d197aa8fbc64087f61984deef05f6227,12224,sao jose dos campos,SP,-23.179454770632912,-45.82503610974683
afa6714acee029b2dfdf357e5579cc03,13690,descalvado,SP,-21.908753405286625,-47.619857893949046
520b493b57809f446cb0a233bb3e25c7,11075,santos,SP,-23.95426278166038,-46.337662557773584
9b1ab052f5fca308ba743ac789ebb2e1,85200,pitanga,PR,-24.757624387723574,-51.766579746016255
bab0a8cd684e41ba6e2637dca0979d3b,22793,rio de janeiro,RJ,-22.99972978918919,-43.4010285705946
b83cedfb587e7911540e3f576d6917ce,4870,sao paulo,SP,-23.76144823125,-46.75363272875
0ef83d7d83ed97cd2a0049ac8be5f88a,80230,curitiba,PR,-25.442354162,-49.26675604247619
d13e50eaa47b4cbe9eb81465865d8cfc,9210,santo andre,SP,-23.637046534400003,-46.5281097792
37303482a42fb700d8d127e70a9cd6c8,13070,campinas,SP,-22.891405847439025,-47.082498892195126
b2bdc5e7940a7d7ca8c4a37953b27a42,13880,vargem grande do sul,SP,-21.835238402511848,-46.89933155379146
5c6d4016c2a288f074fa0848a2b653d2,1209,sao paulo,SP,-23.54070505810811,-46.64148263513514
88cd3681e0a2ba85e190f7d817629c4c,88354,brusque,SC,-27.109644341904765,-48.926606604920636
